Model,TBS2104;
Firmware Version,v1,26,0;
;
Point Format,Y;
Horizontal Units,S;
Horizontal Scale,0,0002;
Sample Interval,1,6e-06;
Filter Frequency,1e+08;
Record Length,2000;
Gating,0,0% to 100,0%;
Probe Attenuation,1;
Vertical Units,V;
Vertical Offset,0;
Vertical Scale,1;
Label,;
Tiempo (ms);Voltaje (V)
0,26;4,95
0,26;0,05
0,26;0,05
0,26;4,77E-03
0,26;4,77E-03
0,27;0,05
0,27;4,77E-03
0,27;4,77E-03
0,27;0,05
0,27;0,05
0,27;4,77E-03
0,28;4,77E-03
0,28;4,77E-03
0,28;4,77E-03
0,28;4,77E-03
0,28;0,05
0,28;0,05
0,28;4,77E-03
0,29;0,05
0,29;-0,05
0,29;0,05
0,29;0,05
0,29;4,77E-03
0,29;4,9
0,3;4,9
0,3;4,95
0,3;4,9
0,3;4,9
0,3;4,95
0,3;4,95
0,31;4,95
0,31;4,95
0,31;4,95
0,31;4,95
0,31;4,95
0,31;4,95
0,32;4,95
0,32;4,95
0,32;4,95
0,32;4,95
0,32;4,95
0,32;4,95
0,32;4,95
0,33;4,95
0,33;5
0,33;4,95
0,33;4,95
0,33;4,95
0,33;4,9
0,34;4,95
0,34;4,95
0,34;4,95
0,34;4,95
0,34;4,95
0,34;4,95
0,35;4,9
0,35;0,05
0,35;4,77E-03
0,35;0,05
0,35;4,77E-03
0,35;4,77E-03
0,36;4,77E-03
0,36;4,77E-03
0,36;4,77E-03
0,36;4,77E-03
0,36;0,05
0,36;4,77E-03
0,36;4,9
0,37;4,9
0,37;4,95
0,37;4,95
0,37;4,95
0,37;4,9
0,37;4,95
0,38;4,95
0,38;4,95
0,38;4,95
0,38;4,95
0,38;4,77E-03
0,38;4,77E-03
0,39;0,05
0,39;4,77E-03
0,39;4,77E-03
0,39;4,77E-03
0,39;4,77E-03
0,39;-0,05
0,4;4,77E-03
0,4;4,77E-03
0,4;4,77E-03
0,4;0,05
0,4;4,77E-03
0,4;4,77E-03
0,4;0,05
0,41;0,05
0,41;4,77E-03
0,41;4,77E-03
0,41;0,05
0,41;4,77E-03
0,41;4,77E-03
0,42;4,77E-03
0,42;4,9
0,42;4,95
0,42;4,95
0,42;4,9
0,42;4,95
0,43;4,95
0,43;4,95
0,43;4,95
0,43;4,9
0,43;4,95
0,43;4,55
0,44;0,05
0,44;0,05
0,44;0,05
0,44;4,77E-03
0,44;4,77E-03
0,44;4,77E-03
0,44;4,77E-03
0,45;0,05
